RegistrationNo,CompanyName,BuildingNumber,StreetName,TownName,CountrySubDivision,PostCode,Country
89450024ZM7N5FGJNV81,SOFINIM & COMPAGNIE SETIF,,"162, Avenue Charles de Gaulle",NEUILLY-SUR-SEINE,,92200,FR
8945002WE9YAS4724R19,TIP TOP FORMALITES,,"7, Allee Simone de Beauvoir",ARCUEIL,,94110,FR
8945002WJTI2F3IXSB47,CMLM,VERDIERE,"11, Rue de la Verdière",AIX EN PROVENCE,,13100,FR
8945002X0G5DC1IKQZ16,ROC'H HU,route,"5, Rue de Perros",Louannec,,22700,FR
8945002X5ZP4Z0UGEJ49,TETRYS FINANCE,,"15, Rue Chernoviz",Paris,,75016,FR
984500B0EBBC5AC57614,SMP,,"2, Rue Jean Gabin",SAINT-MAURICE,FR-94,94410,FR
8945002WPD1U22UTFV67,LGA,,"11, Rue des Lilas",ANTONY,,92160,FR
8945002O8HULY3PGGB40,MAROT EXPERTISE COMPTABLE,,"36, Avenue des Oliviers",LA GAUDE,,6610,FR
8945003KVM9DA5NV6346,Yb,,"30, Avenue du Président Wilson",Paris,,75016,FR
969500IL5PXD4O9M8L79,VULCAIN CONSEIL,,"29, Chemin du Bas des Ormes",MARLY-LE-ROI,,78160,FR
969500PYVIYB6KL63Y75,LEMCA,GALILEE,"11, Rue Galilée",MEYZIEU,,69330,FR
969500MFYFWK3V1XR588,SOCIETE DES IMMEUBLES INDUSTRIELS,,"68, Rue de Grenelle",PARIS,,75007,FR
969500QCFYUP22SRXV07,YLLIAS CONSEIL,"80 BOULEVARD GAMBETTA, 80-86",,NOGENT-SUR-MARNE,,94130,FR
969500TV160N4IRY9043,ALURHINSAV,24 RUE DU STADE,,BISCHOFFSHEIM,,67870,FR
969500W6ERXVLBZZ1S27,ALURHIN,24 RUE DU STADE,,BISCHOFFSHEIM,,67870,FR
9695006SJRP0G3ULZF73,CAPS-TECH,"343, CIDEX 44",Route de Notre Dame,ROQUEFORT-LES-PINS,,6330,FR
969500UXH6EH3WSJE576,EMANCIPEES,,"1071, Chemin de Francillon",MONTELEGER,,26760,FR
969500XWE9U5P1XOQB51,MILE SAS,,"30, Avenue Gustave Eiffel",PESSAC,,33600,FR
969500JHX75YWW8F6435,SERRA,7 RUE DE L’HOTEL DE VILLE,,MIRIBEL,,1700,FR
9695005U99LCM86VVV27,BEA INTERNATIONAL,,"79, Rue de Miromesnil",PARIS,,75008,FR
9695007F7UK87Q0GRU61,MILESIME,,"30, Avenue Gustave Eiffel",PESSAC,,33600,FR
9695000RSEQTMVX6UI59,BUFFALORRAINE,BOIS DE COULANGE,,AMNEVILLE,,57360,FR
9695004KGA6CTQ8VPJ05,BLOCK NOT,CONTRE-ALLEE,"192, Contre-allée du Rigaudon",SAINT-CYR-SUR-MER,,83270,FR
969500WUI1YEU8DMP176,WILDOR,L’EGLISE,"8, Rue de l'Église",REBREUVE-RANCHICOURT,,62150,FR
969500E3HSJFGVQ46X92,SOLVEOCC 01,,"3B, Route de Lacourtensourt",FENOUILLET,,31150,FR
969500KCFSKLDCUJBF41,STEPHANE DELOULME DIFFUSION,3 IMPASSE MAGNAUDI,,LYON,,69003,FR
969500W1Z0HO1C9PMR62,ATHLETIC LION,"EUGENE DONADEI, CENTRE COMMERCIAL CAP 3000 -","317, Avenue Eugène Donadeï",SAINT-LAURENT-DU-VAR,,6700,FR
969500BA798CM9V4GZ59,XL CONSEILS,,"158, Rue de Grenelle",PARIS,,75007,FR
969500ALAMO6HHTWLU04,ROTISSERIES ARMORICAINES,,"10, La Herbetais",LA MEZIERE,,35520,FR
9695005VPI4XIK40QJ53,CORE FAMILY,,"101, Chemin du Cormier",VILLENEUVE-LOUBET,,6270,FR
9695005A04RTKY2WVP72,FOURNITURES METALLURGIQUES BELLEMON,,"2, Rue des Aulnaies",MAGNY-EN-VEXIN,,95420,FR
969500WV8LNGFAKBF724,FSCD,22 L’EGLISE,Rue de l'Église,SAINT-FUSCIEN,,80680,FR
969500RT6RY87B8FH690,HOTELS DU GROUPE BOUCAU,REPUBLIQUE,"28, Boulevard de la République",CANNES,,6400,FR
969500CHVAH3G9WGUX76,SOC COOPER VINIFIC VENTENAC,CAVE COOPERATIVE,,VENTENAC-EN-MINERVOIS,,11120,FR
9695001ZPAYTEO3HQG77,SC LES COLCHIQUES,,"6, Lotissement les Colchiques",VAUDRECHING,,57320,FR
969500D06QWTJQL2WZ11,TOMOS,,"10, Rue de la Paix",PARIS,,75002,FR
969500HPJS8KCIFNEJ58,SASEV - SAS D'EXPLOITATION VINCENNES,CHAMPS ELYSEES,"63, Avenue des Champs-Élysées",PARIS,,75008,FR
969500HAXMCMHX974376,RTMR HOLDING,,"11, Rue de la Tour",PARIS,,75016,FR
969500DFLHP4ID2P6805,VINTAGE DEVELOPPEMENT,,"27, Rue des Micocouliers",LATTES,,34970,FR
969500MXQVFIKU5U2N15,WINAMAX,,"136B, Rue de Grenelle",PARIS,,75007,FR
969500G32F2PHNDM9Z62,TOURSUD,,"29, Rue Gaffarot",MEZE,,34140,FR
969500DDIR1Z52EXTD15,ELIMA,,"30, Avenue Gustave Eiffel",PESSAC,,33600,FR
969500JWGVEUY6F2VJ94,CLEVACE,,"46, Rue Sault Rue",RICHEBOURG,,62136,FR
969500UP6RWUSMNSPH97,SOCIETE IMMOBILIERE MARBEUF BOCCADOR,SEGUR,"2, Avenue de Ségur",PARIS,,75007,FR
969500EI5A4IK5JXP162,MCBO PATRIMOINE,,"6, Rue d'Aubilly",SAINT-EUPHRAISE-ET-CLAIRIZET,,51390,FR
9695003PXF1SK8SCXO80,OBJECTIF CONSTRUCTION 246,,"18, Rue Sainte-Foy",PARIS,,75002,FR
9695007A3QRP44YLE473,LML SCI 4,SAINT-HONORE,"153, Rue Saint-Honoré",PARIS,,75001,FR
969500R4LAVUTOTUC849,OUTSHOW,SIS ZONE COMMERCIALE PARISWEST,Rond-Point Laurent Schwartz,MAUREPAS,,78310,FR
969500LZU2QL4U9PLV32,REASON,BOISSIERE,"39, Rue Boissière",PARIS,,75016,FR
969500ACXY4PSM8SMI04,LML SCI 3,SAINT-HONORE,"153, Rue Saint-Honoré",PARIS,,75001,FR
969500IPCWNIEII38517,HELIOFELIS CONSEIL ET FORMATION,,"9, Rue George Bernard Shaw",PARIS,,75015,FR
9695005IE0CVAIXJ7667,EBIJOU,,"14, Rue des Pyramides",PARIS,,75001,FR
96950056YSV73HMN3C03,HOTTEBART PRO INVEST,CESAR,"31, Rue César Loridan",BONDUES,,59910,FR
969500GCRGKFLKKLD929,RC SPORT ALCAR FRANCE,,"11, Avenue de Chantereine",BOURGOIN-JALLIEU,,38300,FR
969500ZLOK04KPME9T52,ALDOMA,"CAVONE, ZONE ARTISANALE DU VAZZIO",,AJACCIO,,20090,FR
969500OP3U2OWJXWMP55,CABINET JEAN- MAURICE CHAUVIN,RAPHAEL,Cours Raphaël Binet,RENNES,,35000,FR
969500QEQMAB8QLR9S57,C.P.E.S. LA GINESTE SARL (CENTRALE DE PRODUCTION D'ENERGIE SOLAIRE LA GINESTE),"330 RUE DU MOURELET, ZI DE COURTINE",,AVIGNON,,84000,FR
969500729RGO9QD6F620,DA 2 I,,"8, Impasse de Lhomet",COURNON-D'AUVERGNE,,63800,FR
969500CS466V76E09V90,C.P.E.S. MILHAT,"33 RUE DU MOURELET, ZI DE COURTINE",,AVIGNON,,84000,FR
969500KZJQC7TQ2CIE68,C.E.P.E. DE L'ESCUR,,"330, Rue du Mourelet",AVIGNON,,84000,FR
969500446LN4EY3KBH79,GROUPE CALOT,,"24, Rue d'Aubuisson",TOULOUSE,,31000,FR
969500P9DJAXPY9X1L75,NEPSEN,PATHE,"8, Rue Charles Pathé",VINCENNES,,94300,FR
969500FCQWBYG2V2IG07,SELARL GUILLAUME LAUREAU,ETATS GENERAUX,"36, Rue des États Généraux",VERSAILLES,,78000,FR
984500DF72A7BF86E634,VAL DE PERRIER,,"51, Rue de Ponthieu",PARIS,FR-75C,75008,FR
8945003A95DE8FW70R53,HONORE NEGOCE,1212 RN 43,,LES ATTAQUES,,62730,FR
8945002OUO1OI10Z2J28,CHABANE,,"6, Rue du Tertre Himbert",LANCIEUX,,22770,FR
8945002NRV7B15PTHN41,CASH EXPRESS GROUPE,,"18, Rue de Lisbonne",CABRIES,,13480,FR
984500BEFA3D96EBA841,MDB CONSEILS ET COACHING,,"38, Rue Henri Tholosan",SIX-FOURS-LES-PLAGES,FR-83,83140,FR
8945004BD0PF2YF3PN60,SOLARIBOURDON,SAINT VICTOR 11,Rue Saint-Victor,VILLENEUVE-SAINT-VISTRE-ET-VILLEVOTTE,,51120,FR
8945004JZFGETWWCCR78,MTB RECYCLING,,"401, Route de Saint-Hilaire",TREPT,,38460,FR
9845004DD6797F701N31,APPIAN FRANCE SARL,GENERAL,"126, Avenue du Général Leclerc",BOULOGNE-BILLANCOURT,FR-92,92100,FR
8945003BSKV2M96ZKB95,ROSA PARTNER,,"70, Avenue Louis Sallenave",PAU,,64000,FR
9695006WA8SUKXPX1U27,DIDIER VESPUCE PARTICIPACTIONS,FREDERIC,"18, Square Frédéric Bartholdi",ROISSY-EN-BRIE,,77680,FR
969500GEV7GXF3K9U077,LOCAMILANG,BD,"20, Boulevard Bonneau",CHATEAU-GONTIER-SUR-MAYENNE,,53200,FR
969500XEGEALHX5PFO67,LAMELOU,,"97, Chemin de Chatieu",GELOS,,64110,FR
969500ZGW30FE0RGA205,DV INDUSTREET CONSULTING,FREDERIC,"18, Square Frédéric Bartholdi",ROISSY-EN-BRIE,,77680,FR
969500VC8I4FYG1KM723,SCI EHPAD LTR,33 AVENUE PIERRE MENDES FRANCE,,PARIS,,75013,FR
969500TUTOR8UPLXVU46,REUNION FITNESS INVESTISSEMENTS,"Le Chaudron, ZI DU CHAUDRON","36, Rue Pierre Aubert",SAINT-DENIS,,97490,FR
969500NGS84XA3UWNZ51,ALIVE,8 AEROPORT CANNES MANDELIEU,"245, Avenue Francis Tonner",CANNES,,6150,FR
969500I2XT9JKM4UG436,HAVAS PARIS,a 30,"29, Quai de Dion Bouton",PUTEAUX,,92800,FR
969500B38QYQKN8YXL29,SCEA FERME DE KERMARIA,CAMZON,,RIEUX,,56350,FR
969500N0PB3394GZ3E51,FERME DE KERMARIA SERVICES,D’ALLAIRE,"2185, Route d'Allaire",RIEUX,,56350,FR
969500KNBHER60I96685,LES BUTINEUSES,,"46, Rue Domer",LYON,,69007,FR
96950034F4I5TGIDAP48,HB2A,RUE D'ORLEANS,"14, Route d'Orléans",NEUILLY-SUR-SEINE,,92200,FR
9695002BEZISWIVB7522,LE CHRISMARAN,"MIRIBEL MOTTARET, IMM LE RUITOR",,LES ALLUES,,73550,FR
969500W0B54YGLQPYD56,FG AUDIT ET CONSEIL,,"15, Chemin de Ferrou",FOULAYRONNES,,47510,FR
9695007HEHSVN3Z10541,HUTTOPIA ILE DE RE,,Rue du Chapoly,SAINT-GENIS-LES-OLLIERES,,69290,FR
969500QXB0ZKN58EJR90,GAIA PARTICIPATIONS,,"21, Avenue de Messine",PARIS,,75008,FR
969500FU4B0CTJJN1T58,Y.G.L.A,"RUE DES FRESNES, ZAC DE LA NAU",,SAINT-VIANCE,,19240,FR
969500Z6GBZEGANBKE22,SPARROW IT,280 RUE DE LA FOLIE,,SEMOY,,45400,FR
96950001M3GIYIM0CF66,SCLP,,"6, Rue de Talleyrand",PARIS,,75007,FR
969500TZ71RCBQC6WV40,LE CHAUDRON,,"1011, Chemin des Granges",BEDOIN,,84410,FR
969500BQCZ94QTNQX485,OXEBO,,"222, Rue d'Arras",LILLE,,59000,FR
969500JX1N1DWRPHXU21,BRISSE CONSEIL,CORTAMBLIN,,MALAY,,71460,FR
969500YU791GT6KK1B32,R2M,FELIX,"26, Avenue Félix Bracquemond",SEVRES,,92310,FR
969500FXAOSGS1LWUK55,FINANCIERE TCVP,,"5, Boulevard Pierre Desgranges",ANDREZIEUX-BOUTHEON,,42160,FR
9695004PW3U4DWLLIY21,UNION DES FOIRES INTERNATIONAL,,"17, Rue Louise Michel",LEVALLOIS-PERRET,,92300,FR
969500FI7ECUG5ODVO63,ROCK SOLID SERVICES,"a27, FRANCOIS","2, Rue François Aubry",TOULOUSE,,31500,FR
9695009UVXFOSUR5E678,CEVENNES TRANSPORTS,,"6, Impasse des Cerisiers",ISPAGNAC,,48320,FR
969500HKNX3UYCABRF41,AMGINGENIERIE,,"10, Rue Yves Cariou",MARNES-LA-COQUETTE,,92430,FR
969500JJ3AC3BDE3CB78,VIET CAFE COOP,,"34, Rue Dauphine",PARIS,,75006,FR
9695000U44A585NMDO77,COURTIN,ZONE ARTISANALE,"22, Rue du Long Douet",BRETTEVILLE-SUR-ODON,,14760,FR
9695007PRKHNN3MGN241,AMPLITUDE INVEST,,"15, Rue Cino del Duca",PARIS,,75017,FR
9695003S89169NAPRB61,XYLEM,,"12, Rue des Alouettes",LYON,,69008,FR
969500Y4IXV5180JF258,JS CONSULTING,,"11, Rue Troyon",PARIS,,75017,FR
969500CMHGZH6388TK98,CENTRALE PHOTOVOLTAIQUE DE LA MONTAGNE DE VERRE,,"43, Boulevard des Bouvets",NANTERRE,,92000,FR
969500HLPYVMR6XPBP89,CESAR GROUP,12 RUE DE LA MARINADE,,BOMPAS,,66430,FR
9695008D786BFY6R3R81,RELLY DEVELOPPEMENT,,Zone Industrielle la Plaine,ELOYES,,88510,FR
969500GAAZBN9GLN4518,PHL INVEST 1,,"16, Rue Daunou",PARIS,,75002,FR
969500M3XXWECTSMLM32,LKD,,"11, Avenue Desmet",LEERS,,59115,FR
9695007CS8JJQSD3RR72,FSR,CRELIN,"20, Rue du Crélin",BRECH,,56400,FR
9695009E7OHHECPO5005,KONKORDANCE,LES HAUTS,"2, Haut de Terbin",GETIGNE,,44190,FR
9695005OZ5ME6NJXD194,"""SCI BOILERROM""",,"14b, Rue de la Faisanderie",PARIS,,75016,FR
969500KOQ0Z8KC0J9E61,PHL INVEST 2,,"16, Rue Daunou",PARIS,,75002,FR
9695005BHEQMVEQL3V40,SHARP IMMO,,"17, Route des Sables",CHAPONOST,,69630,FR
969500OIITXEOQ6C8W17,RENEE PARIS,,"28, Avenue du Professeur Roux",MAREIL-MARLY,,78750,FR
96950042SJ9X3MEA4F85,GGRM,,"5, Boulevard Bourdon",PARIS,,75004,FR
969500FICJILLSFWBB35,SOCIETE DE DIFFUSION DE PRODUITS ORIGINAUX CESSON NAIS,"BOURIANDRE, LE VILLINO",,CESSON-SEVIGNE,,35510,FR
699400XTLS4YVQYUCL34,GAPAVE,GENERAL,"6, Rue du Général Audran",COURBEVOIE,FR-IDF,92400,FR
8945003APS0P5DVTZF80,WANAKA,10 ZA DE,La Boulais,ACIGNE,,35690,FR
984500GP558CEA39C430,SELARL PAGIES,,"119, Rue Joseph Bodart",WINGLES,FR-62,62410,FR
8945003BHHRJCAJ89715,HOLDING ETIENNE MARGUERITE BLANCHET,,"1, Rue Jules Sandeau",LA CHATRE,,36400,FR
8945003AK8GXIEJYBV53,FINANCIERE JLC,,"52, Rue du Docteur Courret",MARMANDE,,47200,FR
8945003BBY7RPB7CLN34,LIZI INTERNATIONAL TRADING,ALLEE CHATENAY,"20, Allée de Châtenay",ROCHECORBON,,37210,FR
8945003JN9V86B0TXN38,SARL PERRIN,,"65, Rue du Docteur Julg",BEAUCOURT,,90500,FR
8945003JSTEZTACPL709,SELARL NACCACHE,,"2, Rue Christophe de Saulx",MONTLHERY,,91310,FR
8945003KQ2PLN6BZIJ90,LUCETTE A BAYONNE,,"8, Boulevard de Bonne Nouvelle",PARIS,,75010,FR
9845003641A46D58E154,Le Chemin Vert SAS,54 RUE DE CHARTROUSE,,ARLES,FR-13,13200,FR
984500AEA89A0900F003,SYSNERGIE,TEHERAN,"3, Rue de Téhéran",PARIS,FR-75C,75008,FR
8945003O40SHORLBWR49,BOKMAL,RESIDENCE LES BOUGAINVILLEES,"23, Avenue du Bousquetier",MARSEILLE,,13012,FR
8945004B7H5NFZ382367,CPC,,"7, Rue Montespan",EVRY-COURCOURONNES,,91000,FR
9695007JHXXR12LRW174,SILVERSUN DGS 3,"20B RUE RENE DUMONT, ZA LA BERTOIRE 2",,LAMBESC,,13410,FR
9695000U0F9XAWDRC395,DRIVE MAT,,"13, Rue des Gargousses",TARBES,,65000,FR
969500MR0F1FCO9DPQ69,FEP ILE DE FRANCE,,"34, Boulevard Maxime Gorki",VILLEJUIF,,94800,FR
969500TN6I54JLWGGB46,ENNEA EXPERTISE SOLUTION,,"50, Rue Pottier",LE CHESNAY-ROCQUENCOURT,,78150,FR
969500N1OT1F49OP3G86,HOLDING JECYO,33 PLACE DE LA REPUBLIQUE,,LENS,,62300,FR
96950014KK0X36M2Z897,OSTRO TECHNOLOGIES,,"61, Rue de Lyon",PARIS,,75012,FR
9695007CKX2YI409VN97,ACIER CONCEPT TECHNIC,148 ALLEE DES MERISIERS,Avenue Jacqueline Auriol,BULLY,,69210,FR
969500D5V0CGSMJPE584,REICHSTETT MATERIAUX,ZONE INDUSTRIELLE,,SOUFFLENHEIM,,67620,FR
969500NKV0RL8AFIV135,ALLIANCE CLOTIM,EGAL,"1, Chemin du Grand Porte Égal",HOUPLINES,,59116,FR
9695003VJPO0GZOVAY72,RAISE,,"39, Boulevard de la Tour-Maubourg",PARIS,,75007,FR
969500K4WUI1B96IDA12,GROUP'MBS,86 RUE RABELAIS,,GUILHERAND-GRANGES,,7500,FR
969500I3Y91HJR96XF37,SOC NOUVELLE REPRO 3000,"AV, CAP VAR","148, Avenue Georges Guynemer",SAINT LAURENT DU VAR,,6700,FR
969500AB241XFJHHUJ76,HDS,,"87, Rue des Epoux Blanchot",RIGNY,,70100,FR
969500DPVWDKLQTW2T54,AUBERGE DU BARREZ,AV DU CARLADEZ,,MUR-DE-BARREZ,,12600,FR
969500H245G8PZ2U8O68,SCI DE BRIDELACHE,"LD BRIDAL, MR BERTHY DIDIER",,OBJAT,,19130,FR
969500CWZVALZ98LRE89,PAESANE,,"62, Rue des 3 Arbres",NIEPPE,,59850,FR
969500RNM79KE4F5TE17,TAC,,"9, Route de Toulouse",TOURNECOUPE,,32380,FR
969500C7RVPIFON12O67,CFJ REVENUS,"Ixelles, L’HIPPODROME","16, Avenue de l'Hippodrome",GUER,,56380,FR
969500C8E0WQ0JJ6F956,GAJO,,"8, Chemin de Ghesles",MARCQ-EN-BAROEUL,,59700,FR
969500PO24X1PE6O0W08,NEO DAF,510 GRANDE RUE,,ARBIN,,73800,FR
969500VQFKTEB99ZA530,CF. DISCOUNT,,"4, Rue des Tilleuls",USSEL,,15300,FR
969500WZFD9CRPB1FD07,EMPIPA,,"38, Rue de Berri",PARIS,,75008,FR
969500ZET7GO7IZS2938,LFG-COURTAGE,25,Rue de Courcelles,PARIS,,75008,FR
969500A8RMGZZD8LTH52,AXIS REKEL,SAINT-THIEBAULT,"28, Place Saint Thiébault",METZ,,57000,FR
9695001V9CQN4N5HTS19,LES SAINTES,BELLANDIERE,"1219, Route de la Bellandière",CABRIES,,13480,FR
9695001ANOKQVKY61492,CMA CGM AIR CARGO,"BOULEVARD SAADE - QUAI ARENC, 4 QUAI D ARENC",,MARSEILLE,,13002,FR
969500QGXQAFRKU4C258,NUANCES,,"3, Avenue Victor Hugo",RUEIL-MALMAISON,,92500,FR
969500ROURBB5VULGH97,HOLDING PASCAL SOBOCZYNSKI,14B AV LIBERATION,"14, Avenue de la Libération",LA FOUILLOUSE,,42480,FR
969500TNCMD5NY8RJ455,SOCIETE CIVILE OCELIANE,,Route de Pontivy,BAUD,,56150,FR
969500002Q7WQOWMJ789,PUYMORENS,HONORE,"2, Avenue Joseph Honoré Isnard",GRASSE,,6130,FR
969500PWL2MYXQGH4Y02,BENCH SAS,SAINT-HONORE,"229, Rue Saint-Honoré",PARIS,,75001,FR
969500KDREMIWCI0CL66,PARDESS INVESTMENT,SAINT-MANDE,"9, Avenue de Saint-Mandé",PARIS,,75012,FR
969500S0DN71Q9HY0T45,ELANJE,9 ALLEE,Allée Paul Claudel,SAINT-HERBLAIN,,44800,FR
969500T6DTBQU76O1C60,SCEA LES GRANDS CHAMPS,LE PONTE,,LOYE-SUR-ARNON,,18170,FR
969500UDRO2OZXUBNG83,HOLDING 2LP,,"10, Ruelle du Coin Colbert",POMACLE,,51110,FR
9695009IUMWPWWNDBL35,OR IMMO MEGEVE,93B SAINT-FRANCOIS,"93, Rue Saint-François de Sales",MEGEVE,,74120,FR
9695007R57TK6SKMH660,GM HOLDING,CHAMPS ELYSEES,"66, Avenue des Champs-Élysées",PARIS,,75008,FR
969500P2ZSH1D0U9VS53,FL CONSEILS,,"10, Rue du Petit Rachapt",VITRE,,35500,FR
969500RR2CPVUQQE8555,EA HLD,,"101, Rue Bonnat",TOULOUSE,,31400,FR
9695006Q7YF0H1RP1N58,2N PHARMACIES,18 AVENUE D'YREYE,,SEIGNOSSE,,40510,FR
9695009U3NF7A6BEHV96,DM CONSULTANTS & ASSOCIES,,"46, Boulevard Exelmans",PARIS,,75016,FR
969500RBP1ZM90BSV945,AB PARTNERS,SEVRES,"14, Rue de Sèvres",BOULOGNE-BILLANCOURT,,92100,FR
969500UD5RHY2STM5B10,FINANCIERE LECOLIER,62 AVENUE ROGER SALENGRO,,SAINT-LAURENT-BLANGY,,62223,FR
969500RPKG1PHDFTB042,PERSPECTIVES,CHATEAUX,"4, Chemin des Châteaux",VAUCRESSON,,92420,FR
969500UWP5SKFFIWSK57,SWING,,"92, Boulevard de Metz",RENNES,,35700,FR
96950070I8B9EV5K2I33,OLYMPIADES,,"17, Rue du Chenot",BEIGNON,,56380,FR
969500YU5ABE57ASC896,A- FLO,28B PERI,"28, Rue Gabriel Péri",VILLEURBANNE,,69100,FR
96950011NBTMKNGHXM05,HELOURY,,"7, Rue d'Anjou",PARIS,,75008,FR
984500AB603EECE3B521,H Group SAS,PERI,"158, Avenue Gabriel Péri",LE PERREUX-SUR-MARNE,FR-94,94170,FR
984500K38DB1F0A1A690,TOKIMO,,"18, Rue de Bassano",PARIS,FR-75C,75016,FR
8945003X726SCO27IJ15,SPFPL DU DOCTEUR LAURENT TOMATIS,,"688, Chemin de Rapine",AIX-EN-PROVENCE,,13090,FR
89450040W3D7O7ZB7V60,BELBCL,FRERES LUMIERE,"64, Avenue des Frères Lumière",LYON,,69008,FR
89450056B62QE7QU8B09,GS HOLDING,BREGUET,"10, Rue Louis Bréguet",JACOU,,34830,FR
984500C0DA156AVJC315,KASQ,,"57, Rue de la Fontaine au Roi",PARIS,FR-75C,75011,FR
89450045IDU8TNVOUJ91,VIDAL SOLDATI CHEOPS,,"9, Rue de Lota",PARIS,,75016,FR
89450046W9S5KHULQJ73,ABONDANCE GESTION,,"91, Rue Jouffroy d'Abbans",paris,,75017,FR
89450049II47F6GJUZ30,CENTRE HOSPITALIER DES VALLEES D'ARIEGE,,Chemin de Barrau,SAINT-JEAN-DE-VERGES,,9000,FR
8945004ALAYKW1RPFV25,SOPARGES,425 rue jean monet,,GUISE,,2120,FR
8945004AQUICJ13L3F33,SPFPL SRK,EMILE ZOLA,"144, Cours Émile-Zola",VILLEURBANNE,,69100,FR
8945004B1XLVSZRCEJ90,Marine Digitale,chaumieres,"20, Rue des Chaumières",Fecamp,,76400,FR
8945004BIK96PXQZD761,IN-WEBO TECHNOLOGIES,,"64, Rue de Caumartin",PARIS,,75009,FR
969500GL72IF9M383D65,CAMILLE,,"7, Place Pinel",PARIS,,75013,FR
969500WP15BN6L38K919,BERTAGNA INVESTISSEMENTS SAS,,"61, Boulevard du Commandant Charcot",NEUILLY-SUR-SEINE,,92200,FR
969500H80ZT384ZUOS20,ABOUKIR,THERESE,"4, Avenue Thérèse",CHENNEVIERES-SUR-MARNE,,94430,FR
9695003HL062H6EOMS82,5IS INVEST,SAINT BERNARD,"3030, Chemin de Saint-Bernard",VALLAURIS,,6220,FR
969500YR1QODY5YJSV49,HOODLUMS,LEVI-STRAUSS,"26, Avenue Claude Lévi-Strauss",BRETIGNY-SUR-ORGE,,91220,FR
9695002S0U3YX8VIQ690,FONCIERE 3M,,"88, Rue de Richelieu",PARIS,,75002,FR
969500WQTZUEKUOPWQ35,EPENA,SAINT-EXUPERY,"7, Rue Antoine de Saint-Exupéry",LYON,,69002,FR
969500B7A50Y6PQCA935,GRANIT,"35, FEDERATION, 31-35","31, Rue de la Fédération",PARIS,,75015,FR
969500RRFJWFE7F3PO03,CABINET DENTAIRE FUCHS & ASSOCIES,GENERAL,"9, Rue du Général Chassereau",BAIN-DE-BRETAGNE,,35470,FR
96950041S9B3RPVPY423,DUMONT D URVILLE INVESTISSEMENTS,1 PAILLES SUD,Pailles-Sud,CUDOS,,33430,FR
969500TW8Z94T7NAF926,WEMOOVUP,,"76, Boulevard Pereire",PARIS,,75017,FR
9695002TZ2XFGQUH8368,SM 10 FRANCE,,"9, Route de Bourges",SAINT-AMAND-MONTROND,,18200,FR
8945004KLLNHDU7UYZ63,SCI LE QUAI,DU GENERAL,"27, Boulevard Général de Gaulle",Narbonne,,11100,FR
984500089ABD2FUCCC76,GAUJOUX FAM,225 CHEMIN DU LAVOIR,Champs Baslards,NIMES,FR-30,30900,FR
9695004Z4OC2RL1VYL72,CLARET & FILS,,"1196, Route des Pecles",CHAMONIX-MONT-BLANC,,74400,FR
96950093ESGZRRRYGN29,DT DEVELOPPEMENT,,"19, Corniche de la Mer",BENODET,,29950,FR
9695005SF33HEI7LWF36,SIPRAD,,"11, Rue Emmanuel Mounier",PLAISIR,,78370,FR
96950003V7SXBXP0Y277,DOCTEUR JULIEN SEROR,,"155, Rue de Courcelles",PARIS,,75017,FR
969500WF5NWEMQPF1N60,ARES,FRANCOIS GENIN,"65, Rue François Génin",LYON,,69005,FR
969500UH7EB37O5YMM08,SEL DOCTEUR OLLIER BRUNO,LIBERTE,"2, Cours de la Liberté",CHADRAC,,43770,FR
9695008N341XA25KQL97,LA RESIDENCE DU FARGET,490 CHEMIN DU,Farget,SAINT-ROMAIN-LES-ATHEUX,,42660,FR
969500RPF93UX6BXME83,JB FINANCE,"14 RUE LEON BLUM, PARC D'ACTIVITE DU CHATEAU DE L'ILE",,FEYZIN,,69320,FR
9695007GGCBHYE5ISE04,SCAAF,ESPACE D'ACTIVITES DE,Kerantour,PLEUDANIEL,,22740,FR
8945004L28ASAS7HXN36,SC PERROTEAU-DURAND,612 CHATEAU,Rue du Château,NORMANVILLE,,76640,FR
8945004KWOR0NSVMA321,PMDB CAPITAL,GENERAL,"42, Rue du Général Foy",Paris,,75008,FR
8945004JTVWN6XKGP720,TRICOT,,"100, Rue Jean-Pierre Timbaud",PARIS,,75011,FR
8945004JOCCVJY8L1N52,SAS DENIS CARRE,,"37, Rue des Coutures",GOUSSONVILLE,,78930,FR
969500JWIQV43QRO9540,EOLO,28,Rue Masson,MAISONS-LAFFITTE,,78600,FR
969500T7HUHJU27VE667,SPORTECK SOLUTIONS,,"2, Rue des Guitaristes",STRASBOURG,,67100,FR
969500ZS47Z8L75BOL27,FONCIERE STOKER,LE BASSIN,,POUILLY-EN-AUXOIS,,21320,FR
969500XQVO5CG77EY817,GARRIDO FINANCES,,"47, Boulevard Georges Clemenceau",PERPIGNAN,,66000,FR
969500ZFLUAQ41ZBB408,AGRIAGORA,VENDOME,"254, Rue Vendôme",LYON,,69003,FR
9695002UHNTXTZXPBO33,HORSEPROD,RUE AUX VACHES,,SAINT-PAUL-DU-VERNAY,,14490,FR
969500FGBU9EBBZBD002,ELTIA INVEST,FRANCOIS,"70, Avenue François Pignier",BOURG-EN-BRESSE,,1000,FR
9695009QKKBY9CL3FR90,RYAM BIONOVA,20,Avenue de la Gare,DAX,,40100,FR
